"業種(飲食業）","業種（宿泊業）","施設名称","施設名称カナ","施設郵便番号","施設住所","施設住所(方書)","認証日","施設住所市町村"
"〇","","やきとり前田村","ヤキトリマエダムラ","9902413","山形市南原町1-14-38","","2021/09/15","山形市"
"〇","","やきとりみさき","ヤキトリミサキ","9971124","鶴岡市大山2-22-4","","2021/09/17","鶴岡市"
"〇","","やきとり八重","ヤキトリヤエ","9970034","鶴岡市本町2-3-14","","2021/10/11","鶴岡市"
"〇","","やきとり家竜鳳　山形南栄町店","ヤキトリヤリュウホウ　ヤマガタナンエイチョウテン","9902445","山形市南栄町2-12-18","","2021/07/16","山形市"
"〇","","やきとり遊喜","ヤキトリユウキ","9902321","山形市桜田西2-7-21","","2021/08/25","山形市"
"〇","","焼肉　あがり屋","ヤキニク　アガリヤ","9970024","鶴岡市朝陽町3-13","","2021/08/23","鶴岡市"
"〇","","焼肉Garden KAKI 鈴川店","ヤキニク　ガーデンカキ　スズカワテン","9900062","山形市鈴川町3-4-11","","2021/10/15","山形市"
"〇","","やき肉　黒獅子","ヤキニク　クロジシ","9930075","長井市成田2170-2","","2021/09/10","長井市"
"〇","","焼肉　千歳","ヤキニク　チトセ","9900045","山形市桜町4-16","2F","2021/09/03","山形市"
"〇","","焼肉・ホルモン　NIKU THE KURA","ヤキニク　ホルモン　ニクザクラ","9997781","庄内町余目字沢田108-1","","2021/07/29","庄内町"
"〇","","焼肉曉-AKATSUKI-","ヤキニクアカツキ","9993135","上山市南町3-42","","2021/10/13","上山市"
"〇","","焼肉居酒屋　獏羅","ヤキニクイザカヤ　バクラ","9900039","山形市香澄町1-13-17","YT1丁目ビル1F","2021/08/24","山形市"
"〇","","焼肉いわじ","ヤキニクイワジ","9970015","鶴岡市末広町15−20","マリカ駐車場ビル1階","2021/09/29","鶴岡市"
"〇","","焼肉くろげ","ヤキニククロゲ","9900039","山形市香澄町1-5-10","","2021/07/20","山形市"
"〇","","焼肉牛縁","ヤキニクゴエン","9940014","天童市糠塚1-11-28","","2021/09/27","天童市"
"〇","","焼肉酒場　匡泉","ヤキニクサカバキョウセン","9900031","山形市十日町4-2-1","","2021/07/09","山形市"
"〇","","焼肉さくら　漆山店","ヤキニクサクラ　ウルシヤマテン","9902161","山形市大字漆山35","","2021/10/19","山形市"
"〇","","焼肉さくら　江俣店","ヤキニクサクラ　エマタテン","9900861","山形市江俣5-4-8","","2021/09/29","山形市"
"〇","","焼肉さくら　久保田店","ヤキニクサクラ　クボタテン","9902482","山形市久保田2-8-35","","2021/10/19","山形市"
"〇","","焼肉しゃぶしゃぶ平田牧場","ヤキニクシャブシャブヒラタボクジョウ","9980853","酒田市みずほ2-18-8","","2021/05/25","酒田市"
"〇","","焼肉酒家　さとる","ヤキニクシュカ　サトル","9980044","酒田市中町3-2-27","","2021/09/08","酒田市"
"〇","","焼肉翠苑みずほ店","ヤキニクスイエンミズホテン","9980841","酒田市松原南5−11","","2021/09/14","酒田市"
"〇","","焼肉専科 牛力","ヤキニクセンカ　ギュウリキ","9902352","山形市大字前明石1352-5","ゲームプラザBe-in2内 1F","2021/09/15","山形市"
"〇","","焼肉ダイニング　りんご苑長井店","ヤキニクダイニング　リンゴエンナガイテン","9930013","長井市館町南3999-1","","2021/06/28","長井市"
"〇","","焼肉ダイニング牛村","ヤキニクダイニングウシムラ","9993512","河北町谷地中央4-7-10","","2021/08/06","河北町"
"〇","","焼肉団欒さじろ","ヤキニクダンランサジロ","9910048","寒河江市みずき1-6-1","","2021/10/08","寒河江市"
"〇","","焼肉厨房　ソウル館","ヤキニクチュウボウ　ソウルカン","9920351","高畠町大字高畠410-10","","2021/09/03","高畠町"
"〇","","焼肉　直木屋","ヤキニクナオキヤ","9900863","山形市江南2-10-17","","2021/05/28","山形市"
"〇","","焼肉ハウス玄海","ヤキニクハウスゲンカイ","9900832","山形市城西町2-6-27","","2021/05/08","山形市"
"〇","","焼肉ハウスもらんぼん","ヤキニクハウスモランボン","9992211","南陽市赤湯1013","","2021/10/05","南陽市"
"〇","","焼肉はしもと","ヤキニクハシモト","9930082","長井市舟場21-17","","2021/09/17","長井市"
"〇","","焼肉ムサシ","ヤキニクムサシ","9910063","寒河江市幸町1-35","フロイデビル1F　A号室","2021/07/30","寒河江市"
"〇","","焼肉明月","ヤキニクメイゲツ","9920045","米沢市中央2-7-28","","2021/09/06","米沢市"
"〇","","焼肉名匠　山牛　寒河江本店","ヤキニクメイショウ　ヤマギュウ　サガエホンテン","9910031","寒河江市本町3-9-2","","2021/09/10","寒河江市"
"〇","","焼肉名匠　山牛　山形店","ヤキニクメイショウ　ヤマギュウ　ヤマガタテン","9900047","山形市旅篭町1-8-15","","2021/08/16","山形市"
"〇","","焼肉夕月","ヤキニクユウヅキ","9990604","飯豊町椿1794","","2021/09/14","飯豊町"
"〇","","焼肉横浜ありらん亭","ヤキニクヨコハマアリランテイ","9970015","鶴岡市末広町29-23","","2021/07/21","鶴岡市"
"〇","","焼肉・冷麺　明月館","ヤキニク・レイメン　メイゲツカン","9992211","南陽市赤湯472-3","","2021/10/07","南陽市"
"","〇","安野旅館","ヤスノリョカン","9970345","鶴岡市中田字追分28","","2021/07/05","鶴岡市"
"〇","","安兵衛寿し","ヤスベエズシ","9970034","鶴岡市本町1-8-14","","2021/10/13","鶴岡市"
"〇","","やすらぎホールさかた","ヤスラギホールサカタ","9988510","酒田市曙町1-9-10","","2021/09/27","酒田市"
"〇","","やすらぎホールみどり","ヤスラギホールミドリ","9998435","遊佐町庄泉字神子免8-3","","2021/10/01","遊佐町"
"〇","","野生酵母Pizzeria桜丸","ヤセイコウボピッツェリアサクラマル","9992231","南陽市二色根513-3","","2021/10/21","南陽市"
"〇","","屋台村　うま辛屋　龍司","ヤタイムラウマカラヤリュウジ","9900042","山形市七日町2-1-14-6","屋台村","2021/05/08","山形市"
"〇","","八千代食堂","ヤチヨショクドウ","9993143","上山市二日町7-10","","2021/10/13","上山市"
"〇","","山川屋","ヤマカワヤ","9992211","南陽市赤湯497","","2021/10/25","南陽市"
"","〇","yamagata glam","ヤマガタ　グラム","9950209","村山市碁点999-19","","2021/08/30","村山市"
"〇","","山形うわの温泉　天神乃湯","ヤマガタウワノオンセン　テンジンノユ","9902303","山形市蔵王上野313-1","","2021/07/21","山形市"
"","〇","山形駅西口ワシントンホテル","ヤマガタエキニシグチワシントンホテル","9908580","山形市城南町1-1-1","","2021/05/27","山形市"
"〇","","山形翁","ヤマガタオキナ","9900072","山形市浜崎81","","2021/08/18","山形市"
"〇","","やまがた辛味噌らーめん　三男坊","ヤマガタカラミソラーメン　サンナンボウ","9920012","米沢市金池5-8-84","","2021/10/22","米沢市"
"〇","","山形牛ステーキ＆焼肉　かかし","ヤマガタギュウステーキアンドヤキニク　カカシ","9900039","山形市香澄町1-16-34","東口交通センター2F","2021/07/19","山形市"
"","〇","山形グランドホテル","ヤマガタグランドホテル","9900043","山形市本町1-7-42","","2021/07/19","山形市"
"〇","","山形グランドホテル　レストラン「ラ・セーヌ」","ヤマガタグランドホテルレストランラセーヌ","9900043","山形市本町1-7-42","","2021/07/19","山形市"
"〇","","山形県産BAR　YOPIKARI","ヤマガタケンサンバーヨピカリ","9993292","上山市葉山5-20","日本の宿　古窯","2021/09/22","上山市"
"","〇","山形県市町村職員共済組合　湯野浜温泉保養所　うしお荘","ヤマガタケンシチョウソンショクインキョウサイクミアイ　ユノハマオンセンホヨウジョ　ウシオソウ","9971201","鶴岡市湯野浜1-11-23","","2021/08/05","鶴岡市"
"","〇","山形県身体障がい者保養所東紅苑","ヤマガタケンシンタイショウガイシャホヨウジョトウコウエン","9993702","東根市温泉町2-16-1","","2021/05/20","東根市"
"","〇","山形国際ホテル","ヤマガタコクサイホテル","9900039","山形市香澄町3-4-5","","2021/06/21","山形市"
"〇","","山形五十番飯店","ヤマガタゴジュウバンハンテン","9900039","山形市香澄町1-8-8","","2021/08/16","山形市"
"〇","","山形酒菜一","ヤマガタサカナイチ","9900039","山形市香澄町1-7-7","","2021/05/18","山形市"
"〇","","山形さくらんぼ鶏　鶏や　新庄駅前店","ヤマガタサクランボトリ　トリヤ　シンジョウエキマエテン","9960023","新庄市沖の町2-28","第1ビル1F","2021/08/18","新庄市"
"〇","","ヤマガタ0035　アル・ケッチァーノ　コンチェルト","ヤマガタゼロゼロサンゴーアルケッチャーノコンチェルト","9900828","山形市双葉町1-2-38","やまぎん県民ホール　雁木棟内","2021/05/27","山形市"
"〇","","山形そば居酒屋　七色","ヤマガタソバイザカヤ　ナナイロ","9940025","天童市鎌田本町1-3-15","天童温泉と横丁内","2021/08/20","天童市"
"〇","","山形チャイニーズ　香琳","ヤマガタチャイニーズ　コウリン","9902432","山形市荒楯町1-21-3","","2021/05/26","山形市"
"〇","","山形どんどん焼","ヤマガタドンドンヤキ","9900042","山形市七日町4-3-10","","2021/07/26","山形市"
"〇","","山形長屋酒場","ヤマガタナガヤサカバ","9900039","山形市香澄町1-8-8","山形第1ビル1F","2021/08/06","山形市"
"","〇","山形七日町ワシントンホテル","ヤマガタナノカマチワシントンホテル","9900042","山形市七日町1-4-31","","2021/05/12","山形市"
"〇","","山形番屋酒場","ヤマガタバンヤサカバ","9900039","山形市香澄町1-3-1","山形駅前第2ビル2F","2021/08/06","山形市"
"〇","","やまがたフルーツCafe～HongmiFul～","ヤマガタフルーツカフェ　ホンミフル","9900047","山形市旅篭町3-4-51","文翔館内喫茶室","2021/10/15","山形市"
"〇","","山形プリン","ヤマガタプリン","9993242","上山市葉山4‐33","","2021/08/17","上山市"
"〇","","山形南四番町食堂","ヤマガタミナミヨンバンチョウショクドウ","9902444","山形市南四番町1-3","","2021/08/16","山形市"
"〇","","山形麵屋　殿","ヤマガタメンヤ　シンガリ","9950017","村山市楯岡十日町4-37","","2021/08/06","村山市"
"〇","","山形もち処　餅の星野屋","ヤマガタモチドコロ　モチノホシノヤ","9900047","山形市旅篭町1-3-8","","2021/07/05","山形市"
"〇","","山形屋やじろべえ","ヤマガタヤヤジロベエ","9930007","長井市本町1-8-10","MロフトⅡビル2F","2021/09/02","長井市"
"〇","","山貴","ヤマキ","9902414","山形市寿町18-21","","2021/07/07","山形市"
"〇","","山口餅屋","ヤマグチモチヤ","9902301","山形市蔵王温泉35","","2021/07/16","山形市"
"〇","","ヤマコーホール","ヤマコーホール","9900039","山形市香澄町3-2-1","山交ビル7F","2021/06/30","山形市"
"〇","","やまご食堂","ヤマゴショクドウ","9990121","川西町上小松3167","","2021/08/16","川西町"
"","〇","山城屋旅館","ヤマシロヤリョカン","9900039","山形市香澄町1-18-20","","2021/08/11","山形市"
"〇","","山辺温泉保養センター（山辺温泉食堂）","ヤマノベオンセンホヨウセンター（ヤマノベオンセンショクドウ）","9900323","山辺町大字大塚字近江801","","2021/08/27","山辺町"
"〇","","やまぼうし","ヤマボウシ","9900828","山形市双葉町1-5-2","","2021/06/15","山形市"
"〇","","やまや食堂","ヤマヤショクドウ","9996211","最上町大字大堀878","","2021/07/20","最上町"
"〇","","やまや弥平","ヤマヤヤヘイ","9900042","山形市七日町3-2-1","ポールスタービル1F","2021/06/04","山形市"
"〇","","遊行庵","ユウギョウアン","9993171","上山市狸森322-1","","2021/08/26","上山市"
"","〇","有限会社　ゑびす屋","ユウゲンカイシャ　エビスヤ","9960301","大蔵村大字南山526","","2021/06/22","大蔵村"
"〇","","有限会社　金彦商店","ユウゲンカイシャ　カネヒコショウテン","9900044","山形市木の実町9-11","","2021/09/17","山形市"
"〇","","有限会社　叶内冷菓","ユウゲンガイシャ　カノウチレイカ","9960072","新庄市宮内町5-21","","2021/09/09","新庄市"
"〇","","（有）栄寿司","ユウゲンガイシャ　サカエズシ","9910023","寒河江市丸内1-1-24","","2021/07/15","寒河江市"
"〇","","有限会社　そば処　ふもと","ユウゲンガイシャ　ソバドコロ　フモト","9900522","寒河江市清助新田63-1","","2021/09/02","寒河江市"
"〇","","有限会社　ルイ・フィリップ","ユウゲンガイシャ　ルイ・フィリップ","9993512","河北町谷地中央4-8-19","","2021/10/20","河北町"
"〇","","有限会社あっさり","ユウゲンガイシャアッサリ","9990121","川西町大字上小松1644","","2021/06/08","川西町"
